filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00084.wav,0.3963019847869873,0.23526081442832947,2053.551635435215,2073.5202466031897,4205.707901993034,0.11334134033958979,-40.03018569946289,113.53369140625,-33.28377914428711,39.65995788574219,-7.665496349334717,24.61536979675293,-19.932409286499023,24.9964656829834,-11.8756742477417,14.024284362792969,-15.029287338256836,13.837882995605469,-11.2779541015625,9.985701560974121,-5.064520359039307,7.091212749481201,-6.505246162414551,2.2718753814697266,-3.850167989730835,-0.24102695286273956,blues
blues.00090.wav,0.377710223197937,0.13192522525787354,1606.651733059016,1961.3803673304983,3457.5624259263736,0.058172361769543345,-177.93870544433594,115.9737548828125,9.354280471801758,54.64274215698242,7.06778621673584,28.841983795166016,-9.50356674194336,20.465978622436523,-15.391534805297852,6.487613201141357,-5.882061004638672,1.51447594165802,-5.8912553787231445,4.98464822769165,-0.6414666771888733,4.896934986114502,-4.857235908508301,-3.0861690044403076,2.7880337238311768,-5.779222011566162,blues
blues.00047.wav,0.3364800810813904,0.11226704716682434,2006.9634630025853,2301.4084583856106,4837.329082666167,0.07528752660603716,-150.60438537597656,94.54425811767578,5.4485883712768555,72.37100982666016,-8.909541130065918,36.96916198730469,-10.43449878692627,18.237972259521484,-21.622533798217773,0.25740382075309753,-22.491867065429688,5.628781318664551,-7.551248550415039,-4.3658857345581055,-12.263309478759766,9.393056869506836,-4.693023204803467,-4.116847515106201,2.843649387359619,3.5845158100128174,blues
blues.00053.wav,0.4125330448150635,0.16838297247886658,2166.6249757968935,1947.228771602089,4229.4327585320725,0.13280229598006965,-77.391845703125,106.69783020019531,-44.107357025146484,61.837703704833984,-9.594961166381836,22.025850296020508,-13.56210994720459,19.244260787963867,-11.937039375305176,14.984589576721191,-6.391375541687012,12.97850227355957,-9.51125431060791,1.3778421878814697,-3.52980375289917,6.824383735656738,-3.789108991622925,-0.628548264503479,-3.2477476596832275,-1.0316053628921509,blues
blues.00052.wav,0.33910077810287476,0.09894036501646042,1439.7558659131737,1663.4113929266566,3064.0064723720493,0.06718553478134674,-225.4170379638672,117.85125732421875,-14.746240615844727,64.99909210205078,12.752025604248047,19.21280288696289,10.550358772277832,10.022221565246582,-2.5010526180267334,11.765925407409668,1.4892603158950806,3.0904252529144287,-7.643563747406006,-8.981109619140625,-4.302119255065918,-0.127523273229599,-2.4733827114105225,-3.540968656539917,-3.7377560138702393,1.168339729309082,blues
blues.00046.wav,0.38786017894744873,0.10261283069849014,1902.1118259328002,2347.307796040921,4756.754569889222,0.058334492308436535,-183.55311584472656,91.95980834960938,12.861881256103516,68.76184844970703,1.5515632629394531,39.51569747924805,-9.371698379516602,25.005311965942383,-14.542421340942383,5.455867290496826,-17.169002532958984,6.171770095825195,-5.366445064544678,0.2556626498699188,-14.399328231811523,6.65185022354126,-4.105255603790283,-3.4514756202697754,-4.2282867431640625,4.703161239624023,blues
blues.00091.wav,0.42194265127182007,0.0994371846318245,987.488239056319,1388.004215720756,1936.8966211844524,0.03602094620743034,-236.59324645996094,162.02259826660156,-1.4571831226348877,27.58198356628418,9.30896282196045,20.893529891967773,0.008820336312055588,14.019079208374023,-0.6939652562141418,10.333488464355469,-4.570870876312256,5.604081153869629,-3.770686626434326,-0.8854523301124573,-4.872887134552002,-2.9204728603363037,-3.681788444519043,-3.457869529724121,-2.2631423473358154,-3.9560887813568115,blues
blues.00085.wav,0.31539735198020935,0.15024591982364655,1306.58841479593,1662.763038268718,2628.075775052003,0.05942859000096749,-180.50660705566406,131.95643615722656,0.04034348204731941,43.65873336791992,13.665485382080078,26.084495544433594,-5.696038722991943,12.399331092834473,-13.84358024597168,-0.85394686460495,-7.785190105438232,2.849386692047119,0.7036597728729248,1.9942020177841187,-6.028162956237793,3.369405508041382,-8.179452896118164,2.990283966064453,-0.6599274277687073,-2.554610252380371,blues
blues.00081.wav,0.38027459383010864,0.24828507006168365,2112.2071036368307,1948.7266474947025,4188.491339432566,0.12725206499129257,-27.91236686706543,108.71284484863281,-48.163387298583984,42.241058349609375,-22.702116012573242,25.99838638305664,-20.0037841796875,16.22925567626953,-15.908316612243652,12.979900360107422,-15.817140579223633,14.791315078735352,-14.130937576293945,7.714877128601074,-6.185719966888428,0.20027807354927063,-6.568190097808838,0.570457398891449,-7.0443830490112305,2.274634838104248,blues
blues.00095.wav,0.3700195848941803,0.1871858686208725,1383.731876754642,1763.97189374306,2747.291720836155,0.05711114369678793,-130.95176696777344,140.5333251953125,-1.812760353088379,39.84352111816406,-6.830751419067383,20.228805541992188,-11.593171119689941,27.594810485839844,-16.82113265991211,7.241775035858154,-1.3416742086410522,1.7001452445983887,-6.6467366218566895,4.891358852386475,-1.5041236877441406,0.7734622359275818,-4.606067180633545,-6.25675630569458,-2.438507080078125,-6.881190299987793,blues
blues.00042.wav,0.37759125232696533,0.11103243380784988,2295.126700296035,2358.8619981194497,5175.593703892947,0.09785844076528638,-160.29702758789062,70.83366394042969,-5.428314208984375,77.8468246459961,2.9895808696746826,46.058258056640625,-5.639828205108643,32.90754318237305,-10.401619911193848,8.294150352478027,-22.19652557373047,9.946399688720703,-2.730278968811035,3.31650447845459,-14.854698181152344,10.016733169555664,-3.7617156505584717,-6.277623176574707,-1.9454933404922485,6.0336456298828125,blues
blues.00056.wav,0.39108729362487793,0.13776594400405884,1805.081510149392,2042.9984812362718,3917.8429760061917,0.07539523570530186,-145.87875366210938,103.45045471191406,-13.125734329223633,57.57732009887695,1.73046875,27.109493255615234,-4.709628582000732,17.73784828186035,-8.319589614868164,15.485969543457031,-7.113088607788086,7.573058605194092,-10.510031700134277,-2.408315420150757,-6.660336017608643,2.4874613285064697,-4.517601013183594,-1.2544138431549072,0.3904861509799957,-2.4220449924468994,blues
blues.00057.wav,0.4242974817752838,0.17596279084682465,1882.6873960922364,1906.673355253387,3821.618557862084,0.08993936544601393,-93.24127960205078,116.03011322021484,-35.74008560180664,58.51008605957031,1.242424488067627,27.19377899169922,-15.042524337768555,22.583311080932617,-8.589349746704102,11.307384490966797,-5.857577800750732,7.422584056854248,-10.268397331237793,1.3019152879714966,-3.9936628341674805,0.7981656193733215,-6.308241367340088,-0.9968276619911194,-1.745200276374817,-1.9563217163085938,blues
blues.00043.wav,0.3990415036678314,0.127336785197258,2147.124813978878,2361.0426282517014,4994.428132709704,0.08706561109229877,-110.29402923583984,102.205810546875,-10.169885635375977,48.86273193359375,-7.981801986694336,40.9727897644043,-9.740691184997559,30.690160751342773,-17.567874908447266,13.999013900756836,-24.890796661376953,7.118829250335693,-9.01021957397461,5.1023335456848145,-15.464394569396973,1.4060357809066772,-6.448755264282227,0.9812284708023071,-3.376396417617798,2.5675644874572754,blues
blues.00094.wav,0.37668725848197937,0.1410689651966095,1233.6301416303606,1648.0039210240213,2508.551497798955,0.050916547745743036,-206.55606079101562,127.01581573486328,10.203691482543945,43.590084075927734,12.163466453552246,19.757896423339844,0.08773444592952728,12.99528980255127,-4.788381576538086,4.21044397354126,-4.530154705047607,3.7413787841796875,-1.4830840826034546,-1.718261480331421,-7.085251331329346,1.06361985206604,-6.080442428588867,0.4196004569530487,-1.3828191757202148,-0.7849025726318359,blues
blues.00080.wav,0.3681793808937073,0.24245159327983856,1822.06020390627,1889.6123731768496,3734.569084238342,0.09404553865131579,-55.3763313293457,120.38214874267578,-35.73534393310547,38.38398742675781,-16.67330551147461,22.829551696777344,-15.314262390136719,19.121078491210938,-10.142080307006836,11.658157348632812,-12.025238990783691,11.745428085327148,-6.523918151855469,1.773520588874817,-5.753146648406982,0.15746037662029266,-8.764074325561523,-2.4147908687591553,-4.93561315536499,-0.5335458517074585,blues
blues.00096.wav,0.2605922520160675,0.05135608837008476,1127.3954203029843,1570.529355037438,2056.8458958675988,0.04829751596362229,-314.81585693359375,140.25205993652344,11.546786308288574,30.419021606445312,-7.828856468200684,15.19177532196045,-2.9184958934783936,6.9189863204956055,-6.568326950073242,2.9454429149627686,-11.80437183380127,2.139462471008301,-11.463807106018066,-9.533422470092773,-15.116047859191895,-9.452637672424316,-5.5485124588012695,1.4072575569152832,1.0834505558013916,-8.180363655090332,blues
blues.00082.wav,0.3389400243759155,0.2513473629951477,2133.083448969056,2155.723688665569,4611.1304504583495,0.105111231375774,-30.581045150756836,110.37950897216797,-27.2545223236084,40.05791473388672,-19.87248420715332,23.258520126342773,-26.4986629486084,23.622478485107422,-18.700359344482422,15.59179401397705,-12.850879669189453,6.073842525482178,-8.131867408752441,7.668889999389648,-11.400446891784668,7.1467671394348145,-9.222879409790039,1.5233007669448853,-5.762570858001709,-2.0159060955047607,blues
blues.00069.wav,0.29190507531166077,0.11656635254621506,2367.178684491526,2204.010345014394,4997.794779018721,0.12514361213235295,-122.16476440429688,97.16535949707031,-20.650423049926758,49.009674072265625,-39.73419189453125,25.63555145263672,-33.710418701171875,8.807341575622559,-18.404457092285156,6.5924248695373535,-20.35508155822754,7.054644584655762,-19.471799850463867,-0.1100536584854126,-12.131796836853027,-5.154483795166016,-10.077584266662598,-2.488462209701538,-1.2257542610168457,-4.594329833984375,blues
blues.00055.wav,0.4328629970550537,0.15786458551883698,2026.725239499965,1967.695873894723,4015.117387801132,0.11314557432759288,-99.30289459228516,105.67528533935547,-35.97046661376953,61.52831268310547,-3.6025686264038086,22.970327377319336,-8.468448638916016,19.605445861816406,-12.068673133850098,17.399782180786133,-5.666438579559326,12.391916275024414,-10.04584789276123,0.3269962668418884,-4.129961013793945,5.909881114959717,-4.518545627593994,1.1035218238830566,-1.0052331686019897,2.950495719909668,blues
blues.00041.wav,0.3869610130786896,0.12919555604457855,2379.390426731431,2450.5134380175846,5382.559119068063,0.10218607899574303,-108.43256378173828,90.25126647949219,-5.929157733917236,57.18474197387695,-9.62570858001709,39.962425231933594,-7.803744316101074,29.87485694885254,-20.979568481445312,14.23885440826416,-20.071727752685547,12.744518280029297,-5.075265407562256,4.0976643562316895,-17.116308212280273,11.582542419433594,-7.153587818145752,-4.030454635620117,-6.641421794891357,1.2925289869308472,blues
blues.00040.wav,0.3977682590484619,0.1349172741174698,2265.9933404926965,2348.7349351456523,5097.685841657798,0.09757537369388544,-111.17344665527344,91.98262786865234,-3.782736301422119,75.26392364501953,-12.887961387634277,40.2994384765625,-14.132993698120117,21.4144229888916,-17.92624282836914,13.45145034790039,-21.92429542541504,6.317135334014893,-8.255758285522461,4.308516502380371,-16.41071319580078,6.338537693023682,-5.3663554191589355,-4.0976881980896,-4.276615619659424,1.1650727987289429,blues
blues.00054.wav,0.45275112986564636,0.2009277641773224,2025.5106417346226,1979.2501251086637,4054.6421488003098,0.10333497605456657,-58.78319549560547,110.11701965332031,-37.30533981323242,65.09757232666016,0.45398053526878357,27.252775192260742,-18.30754280090332,21.18907928466797,-10.18671703338623,18.704639434814453,-6.460855960845947,14.164739608764648,-11.461285591125488,4.698984146118164,-6.29707145690918,3.0082437992095947,-7.762832164764404,-2.151470899581909,-4.885904788970947,-3.21455454826355,blues
blues.00068.wav,0.28958162665367126,0.10310564190149307,2501.024261775842,2329.2924174540353,5226.176731357634,0.13501203318498453,-114.62471008300781,90.75605773925781,-10.937826156616211,51.44040298461914,-36.44233703613281,17.645244598388672,-19.3695068359375,16.220552444458008,-12.55597972869873,16.529399871826172,-16.062772750854492,9.550718307495117,-19.234132766723633,5.865170001983643,-9.454154968261719,8.013239860534668,-9.358327865600586,5.488708972930908,-3.8307065963745117,2.8704757690429688,blues
blues.00083.wav,0.42733171582221985,0.2513197660446167,2308.2026106212707,2252.726715997311,5025.036280959753,0.11799626306114551,-20.77621078491211,100.17268371582031,-25.727027893066406,50.795654296875,-17.33537483215332,31.280805587768555,-18.98109245300293,28.43088150024414,-12.156224250793457,15.493221282958984,-9.388572692871094,12.024202346801758,-11.092668533325195,9.366216659545898,-5.739258289337158,9.03745174407959,-3.70003080368042,2.777641534805298,-2.8650026321411133,1.6695313453674316,blues
blues.00097.wav,0.3751813471317291,0.19833704829216003,1232.0221970212222,1593.712381429936,2596.792630883562,0.04457758380901703,-149.0341033935547,146.29930114746094,-9.906340599060059,48.976375579833984,10.071020126342773,18.47940444946289,-3.0258748531341553,17.330730438232422,-11.834686279296875,8.975354194641113,-8.356727600097656,3.3732101917266846,-0.7456426024436951,-0.723381519317627,-6.761314392089844,-4.053557872772217,-15.57823371887207,-5.8207173347473145,-5.531480312347412,-0.36649957299232483,blues
blues.00033.wav,0.2606668472290039,0.13319262862205505,1425.4209320541063,2067.2575662769455,3234.3054425974747,0.0419638430001935,-239.27171325683594,109.03376770019531,33.7918701171875,30.58424949645996,-0.7822917699813843,27.601654052734375,-21.631010055541992,14.384163856506348,-24.693735122680664,-1.745461344718933,-28.1404972076416,-11.203301429748535,-16.492450714111328,-7.684482574462891,-12.702569007873535,-15.478218078613281,-13.574862480163574,-7.594347953796387,-9.852777481079102,-13.545431137084961,blues
blues.00027.wav,0.2887322008609772,0.09577441215515137,1389.2404746176637,1489.48842077855,2808.366351526219,0.07235594947271672,-228.22808837890625,130.3519287109375,-23.297889709472656,70.17422485351562,1.1449922323226929,7.623246192932129,0.9329696297645569,1.9941773414611816,-6.1655449867248535,-9.400623321533203,-2.5571043491363525,-4.5208048820495605,-0.26838141679763794,0.1711868941783905,-1.500319480895996,1.4566255807876587,-6.978482246398926,-8.319432258605957,4.248861789703369,0.9679023027420044,blues
blues.00026.wav,0.2785038650035858,0.07697150856256485,1195.2218808291325,1564.770288413908,2473.3850437790247,0.0519906153250774,-284.8246765136719,108.7891616821289,9.128503799438477,51.26301193237305,18.11683464050293,7.636467933654785,8.797544479370117,2.378030300140381,0.007527071051299572,2.2426304817199707,4.2071123123168945,-3.29884934425354,1.5971715450286865,2.654888391494751,3.33070707321167,3.259045362472534,-4.557217597961426,0.49718916416168213,5.940845966339111,3.225006103515625,blues
blues.00032.wav,0.27632689476013184,0.10125827044248581,1304.062665177298,1873.4301512982165,2754.158345981279,0.03938071425116099,-288.9405517578125,106.0938491821289,18.5986385345459,23.87226104736328,5.5429182052612305,25.716398239135742,-13.585381507873535,12.544692993164062,-12.040761947631836,1.6340748071670532,-15.670671463012695,-6.644497871398926,-11.71314811706543,-2.9943764209747314,-7.313124179840088,-15.77521800994873,-10.862022399902344,-10.99494457244873,-18.36495590209961,-19.266193389892578,blues
blues.00024.wav,0.26313668489456177,0.08698960393667221,1117.7987636971607,1440.5902919559012,2321.019298447175,0.047297899937113,-274.28900146484375,130.41629028320312,-6.3955583572387695,70.41158294677734,13.273235321044922,9.477420806884766,7.74014949798584,-1.2390483617782593,-0.5811092853546143,-2.3077242374420166,3.7899396419525146,0.0868188738822937,-0.9444281458854675,2.288762331008911,4.299752712249756,-1.662819266319275,-10.450273513793945,-6.795033931732178,-1.0631557703018188,-1.6052988767623901,blues
blues.00030.wav,0.2630155384540558,0.1701200157403946,1374.3193783714748,1995.7151111017238,3005.2651609060563,0.03935388145801084,-207.22938537597656,118.11848449707031,22.92667579650879,28.607473373413086,-1.3820993900299072,19.140213012695312,-22.164222717285156,18.050268173217773,-25.736948013305664,2.2244255542755127,-17.841896057128906,-7.996338844299316,-17.588207244873047,-8.222978591918945,-8.516343116760254,-15.700618743896484,-15.140809059143066,-9.889678001403809,-9.845269203186035,-18.11766242980957,blues
blues.00018.wav,0.26995694637298584,0.07967285066843033,1529.6491434681311,2041.244034082264,3476.7039768467007,0.05609867816369969,-252.63198852539062,105.0628890991211,15.220656394958496,42.781795501708984,6.673464775085449,21.730628967285156,-1.3623007535934448,5.7511467933654785,-16.660795211791992,12.176085472106934,-1.9427788257598877,1.9413317441940308,-0.8396283388137817,7.70566463470459,2.483449935913086,1.6747795343399048,1.4446417093276978,3.5131609439849854,5.042416095733643,-2.7907397747039795,blues
blues.00019.wav,0.2572723627090454,0.0976768508553505,1192.6431719652644,1473.5464546185858,2231.753171560565,0.05886812475812694,-236.71090698242188,138.4720458984375,-4.968733310699463,47.68988800048828,5.124964237213135,8.94953441619873,0.47676724195480347,-3.7738113403320312,-15.013165473937988,10.43299388885498,-0.35448378324508667,0.7836350202560425,1.7823505401611328,4.209866523742676,-0.42648571729660034,-6.142274379730225,-5.345630645751953,-1.3828750848770142,-3.6614835262298584,-4.418869495391846,blues
blues.00031.wav,0.25349751114845276,0.1515946090221405,1325.509668566146,1963.8237953836106,2886.032548556018,0.04294002757352941,-222.09210205078125,111.24700164794922,18.226016998291016,31.29938507080078,2.947704315185547,22.921228408813477,-20.684690475463867,12.368881225585938,-26.55063819885254,-4.216231346130371,-26.497774124145508,-12.986077308654785,-12.65153980255127,-1.8848567008972168,-7.146378517150879,-6.811450958251953,-14.49659252166748,-11.945514678955078,-10.759589195251465,-13.684107780456543,blues
blues.00025.wav,0.29096049070358276,0.08922962844371796,1106.5500936560443,1455.0035558734032,2239.228126360536,0.0517067924003483,-249.28533935546875,131.00082397460938,0.6608933210372925,66.70085144042969,17.909841537475586,4.64024019241333,6.624026298522949,1.2543829679489136,1.4110277891159058,-1.590506672859192,-0.9688932299613953,-3.568254232406616,-2.932219982147217,4.592682838439941,7.48666524887085,-0.17896802723407745,-2.8250572681427,-2.663959503173828,0.7557601928710938,-0.5413388609886169,blues
blues.00009.wav,0.2740434408187866,0.08134223520755768,1812.809117053812,1965.3069063161,3934.6262078536183,0.07919377660603716,-213.24871826171875,115.24600982666016,-11.807642936706543,39.11504364013672,-20.421825408935547,13.162768363952637,-9.210591316223145,9.063286781311035,-14.130536079406738,4.282019138336182,-6.029499530792236,3.7723097801208496,0.25354182720184326,-5.1659626960754395,-0.3463303744792938,-1.252908706665039,-1.850536823272705,-2.3724420070648193,2.9813990592956543,-4.328812122344971,blues
blues.00021.wav,0.3211035132408142,0.10117751359939575,1043.3603978620527,1471.6449077230936,1826.6639544129741,0.04794642209268576,-264.751953125,138.9304962158203,11.110661506652832,48.59297561645508,14.85686206817627,20.64512825012207,3.175809144973755,1.2922714948654175,-15.880620956420898,15.996707916259766,3.3684611320495605,-1.5187312364578247,1.9067305326461792,6.290205478668213,-0.9384505748748779,-2.4604225158691406,-3.6349122524261475,0.43980857729911804,5.1167402267456055,-0.8575032949447632,blues
blues.00035.wav,0.28833967447280884,0.17343825101852417,1499.9440824664227,2085.2592886933517,3388.4628437620936,0.04537576492356811,-172.24966430664062,120.92887878417969,14.702096939086914,21.705183029174805,-5.9732513427734375,24.731243133544922,-24.593610763549805,18.960281372070312,-22.700403213500977,1.5633734464645386,-20.9470157623291,-4.864829063415527,-17.159452438354492,-7.94805383682251,-15.192644119262695,-9.543364524841309,-8.651155471801758,-8.83718204498291,-13.9464111328125,-20.37163543701172,blues
blues.00034.wav,0.26225659251213074,0.13596169650554657,1530.5415133714146,2147.136512158409,3584.3699924717007,0.045680751741486066,-217.5582733154297,106.27619171142578,15.144372940063477,25.71616554260254,-1.8539551496505737,30.596654891967773,-18.041067123413086,17.623733520507812,-27.45873260498047,4.518457412719727,-20.184162139892578,-10.62354850769043,-14.2352876663208,-5.217230796813965,-3.3502397537231445,-6.352093696594238,-15.113438606262207,-7.106090068817139,-9.520442962646484,-14.287463188171387,blues
blues.00020.wav,0.30276361107826233,0.07538915425539017,1383.1693962613292,1898.4812186558265,2990.290251457285,0.05251479960816564,-230.59780883789062,127.351318359375,6.900966644287109,40.01754379272461,1.7436485290527344,17.616012573242188,-5.769223690032959,8.386917114257812,-18.204591751098633,13.887716293334961,-3.774785280227661,2.5468389987945557,-4.2766194343566895,6.717535972595215,-6.021352767944336,-6.372511863708496,-4.338031768798828,-2.052109956741333,-0.31317657232284546,1.266544222831726,blues
blues.00008.wav,0.4090801775455475,0.14246796071529388,1714.6312456127139,2024.1440803890682,3772.502188195385,0.06401850933630031,-121.87349700927734,123.23033905029297,-15.4434232711792,46.81548309326172,-8.788728713989258,20.770994186401367,-19.67591667175293,23.514541625976562,-12.214690208435059,21.467308044433594,-6.9288787841796875,7.14493465423584,-12.787736892700195,5.014449119567871,-5.037567615509033,-1.6537500619888306,-6.758631706237793,2.3475658893585205,3.8287484645843506,-3.1749815940856934,blues
blues.00036.wav,0.23323646187782288,0.19784526526927948,1242.678385371652,1899.4931273464242,2607.5175660313466,0.036872792908281736,-200.46253967285156,116.68576049804688,17.722408294677734,25.613889694213867,0.02045339159667492,24.465208053588867,-22.447589874267578,11.393606185913086,-27.0123233795166,-7.529552936553955,-24.942920684814453,-11.977690696716309,-17.000343322753906,-8.180822372436523,-11.84841537475586,-12.759780883789062,-14.015552520751953,-8.412508010864258,-14.781932830810547,-10.591547012329102,blues
blues.00022.wav,0.3064810037612915,0.11348558962345123,1153.122662816485,1489.7907091637387,2166.270234193595,0.058625495839783284,-233.89698791503906,136.21958923339844,3.2397685050964355,48.9783935546875,8.663723945617676,14.00813102722168,5.341487407684326,0.4168109595775604,-13.518848419189453,16.879390716552734,5.143967628479004,-2.2444019317626953,3.9611823558807373,5.302687644958496,0.8411101698875427,-1.1341874599456787,-4.530332565307617,-2.470064878463745,3.362143039703369,-0.6604262590408325,blues
blues.00023.wav,0.2807353138923645,0.10200536251068115,1206.8931299821115,1489.3165536521758,2517.1181126644738,0.05245584304856811,-227.28384399414062,137.78717041015625,-14.526591300964355,63.5826416015625,5.611082553863525,11.996861457824707,1.9049311876296997,-1.8602455854415894,-7.625126838684082,-2.4731757640838623,-2.8775851726531982,-9.432222366333008,-10.911043167114258,3.5476202964782715,4.168434143066406,0.06873477250337601,-2.9524877071380615,-1.401666522026062,7.5842156410217285,-3.0702056884765625,blues
blues.00037.wav,0.24864056706428528,0.06916192173957825,1183.3576332287057,1671.1416951228941,2331.269236467202,0.04813689713138545,-328.7820129394531,102.84959411621094,19.722667694091797,26.877944946289062,7.030282497406006,22.853147506713867,-7.0475053787231445,12.90031623840332,-10.785926818847656,-0.3747011423110962,-12.389628410339355,-8.880699157714844,-9.233480453491211,-9.14474105834961,-8.947198867797852,-7.707980632781982,-7.112611770629883,-9.46375846862793,-4.35665225982666,-3.8153655529022217,blues
blues.00012.wav,0.2693258821964264,0.11908316612243652,1358.5897109633588,1561.4491854086145,2736.9084502890382,0.06914206112132353,-207.25778198242188,132.86709594726562,-15.506143569946289,61.05049133300781,0.6752486228942871,12.502852439880371,1.1577085256576538,-1.4995434284210205,-17.919143676757812,8.36414623260498,-2.4472289085388184,-0.6169119477272034,0.40030181407928467,2.5681302547454834,-5.139829635620117,-9.57648754119873,-9.194682121276855,-2.905693769454956,-1.350119948387146,-6.0077056884765625,blues
